DENSITY,GLASNO,"SOMME (SI, B, NA, CA, AL, ZR, K, LI, MG, FE)",Al_calc,O_calc,B_calc,Ca_calc,K_calc,Li_calc,Mg_calc,Na_calc,Si_calc,Zr_calc,Fe_calc
2.47,399143,99.96,1.1961065887406115,46.98832947270854,0.0,5.87480000713305,0.15772807762537688,0.0,0.8382282155617308,10.304389919488859,34.58568246122095,0.0,0.013988615228540833
1.84,399149,100.0,0.0,68.94139615053146,31.054294742889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.95,399150,99.99,0.0,67.00668871926896,29.663062338408505,0.0,0.0,0.0,0.0,3.316099563723196,0.0,0.0,0.0
2.05,399151,99.99,0.0,65.05299873914304,28.256302786555587,0.0,0.0,0.0,0.0,6.676710530986301,0.0,0.0,0.0
2.12,399152,99.99,0.0,63.0820576333648,26.837121516805517,0.0,0.0,0.0,0.0,10.066995767276012,0.0,0.0,0.0
2.2,399153,99.99,0.0,61.08523983910806,25.399307670209712,0.0,0.0,0.0,0.0,13.501792407105631,0.0,0.0,0.0
2.28,399154,99.99,0.0,59.06685813778591,23.94596667624246,0.0,0.0,0.0,0.0,16.973681883218507,0.0,0.0,0.0
2.35,399155,99.99,0.0,57.026912529398345,22.477098534903764,0.0,0.0,0.0,0.0,20.482664195614642,0.0,0.0,0.0
2.46,399156,99.99,0.0,54.961090232532314,20.989597816719336,0.0,0.0,0.0,0.0,24.036157911550685,0.0,0.0,0.0
2.07,399158,99.99,0.0,65.16628759550896,28.305989658144217,1.1649542593220037,0.0,0.0,0.0,5.348786992045692,0.0,0.0,0.0
2.13,399159,99.98,0.0,63.241191521613366,26.905440965239876,1.7581518269522265,0.0,0.0,0.0,8.071401175236774,0.0,0.0,0.0
2.24,399160,99.99,0.0,61.29996594020818,25.489365124964092,2.3584963532285963,0.0,0.0,0.0,10.838526761967762,0.0,0.0,0.0
2.33,399161,99.98,0.0,59.323659855659365,24.051551278368287,2.965987838151114,0.0,0.0,0.0,13.635326617725356,0.0,0.0,0.0
2.46,399162,99.99,0.0,57.32718316533977,22.59510485492675,3.5877732403659253,0.0,0.0,0.0,16.476637877022863,0.0,0.0,0.0
2.56,399163,99.98,0.0,55.29966707013773,21.120025854639476,4.209558642580737,0.0,0.0,0.0,19.34762340534697,0.0,0.0,0.0
2.67,399164,99.98,0.0,53.24939901096295,19.626314277506467,4.845637962087844,0.0,0.0,0.0,22.25570176995434,0.0,0.0,0.0
2.1,399165,99.98,0.0,65.33377536343183,28.38051996552715,2.915959127628083,0.0,0.0,0.0,3.345773832749802,0.0,0.0,0.0
2.16,399166,99.99,0.0,63.49147358035989,27.011025567365703,4.416820443319008,0.0,0.0,0.0,5.066881436292937,0.0,0.0,0.0
2.28,399167,99.99,0.0,61.621257116911245,25.62289859235852,5.931975676302228,0.0,0.0,0.0,6.810244741606027,0.0,0.0,0.0
2.5,399169,99.99,0.0,61.07635919195674,25.119819017523703,9.977154270021579,0.0,0.0,0.0,3.813143569918843,0.0,0.0,0.0
2.59,399170,99.98,0.0,55.81992823411606,21.31877334099397,10.634674465467127,0.0,0.0,0.0,12.203543137191629,0.0,0.0,0.0
2.27,399172,99.99,0.0,61.94417839252558,25.756432059752946,9.548336751252743,0.0,0.0,0.0,2.7374513177043833,0.0,0.0,0.0
2.33,399173,99.98,0.0,60.11291394409576,24.371410514220056,12.042625318758137,0.0,0.0,0.0,3.4496337743429226,0.0,0.0,0.0
2.45,399174,99.98,0.0,58.24731760321335,22.95844010341856,14.586942596786562,0.0,0.0,0.0,4.184071932751415,0.0,0.0,0.0
2.55,399175,99.98,0.0,56.34912079308945,21.52062625682275,17.181288585338017,0.0,0.0,0.0,4.92592865841656,0.0,0.0,0.0
2.53,399178,99.99,0.0,58.19730393090692,22.800063200229822,18.989469122813276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56,399179,99.99,0.0,57.82956398913768,22.517469118069524,19.639842359612675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6,399180,99.99,0.0,56.71017977078517,21.65726515369147,21.61954990459547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.64,399181,99.99,0.0,55.95853549420189,21.079655271473715,22.948884212778857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.68,399182,99.99,0.0,54.818945784543374,20.20392415972422,24.964326550992386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,410397,100.0,0.0,53.25544238066706,0.0,0.0,0.0,0.0,0.0,0.0,46.74372545103521,0.0,0.0
2.21,410398,99.99,0.0,51.839605213876126,0.0,0.0,0.0,0.0,0.0,3.813143569918843,44.33642359030689,0.0,0.0
2.26,410399,99.99,0.0,51.134349402599696,0.0,0.0,0.0,0.0,0.0,5.719715354878264,43.13510984621529,0.0,0.0
2.28,410401,99.99,0.0,50.42909359132326,0.0,0.0,0.0,0.0,0.0,7.626287139837686,41.93379610212369,0.0,0.0
2.33,410402,99.99,0.0,49.02407034084259,0.0,0.0,0.0,0.0,0.0,11.424593575243227,39.54051735903069,0.0,0.0
2.38,410403,99.99,0.0,47.6245354624341,0.0,0.0,0.0,0.0,0.0,15.208062876135465,37.15658736102789,0.0,0.0
2.43,410404,99.99,0.0,46.23048895609781,0.0,0.0,0.0,0.0,0.0,18.976695042514397,34.7820061081153,0.0,0.0
2.47,410405,99.99,0.0,44.83918663579761,0.0,0.0,0.0,0.0,0.0,22.737908641636682,32.41209922774782,0.0,0.0
2.47,399300,99.99,0.0,46.68483828374158,0.0,6.68240633414769,0.0,0.0,0.0,11.498779247809741,35.12323530390786,0.0,0.0
2.5,399301,99.99,0.0,46.19954756102899,0.0,6.6109367476862175,0.0,0.0,0.0,11.380082171703318,34.29587136342454,1.5029031472674446,0.0
2.57,399302,99.98,0.0,45.253912269159315,0.0,6.47514453340942,0.0,0.0,0.0,11.142688019490471,32.68788720790893,4.419867876446623,0.0
2.64,399303,99.98,0.0,44.3465718974185,0.0,6.346499277778769,0.0,0.0,0.0,10.92013100179093,31.14066989547966,7.2257806489311625,0.0
2.7,399304,99.97,0.0,43.47482072964056,0.0,6.217854022148118,0.0,0.0,0.0,10.704992551348036,29.65889379868184,9.913238000941421,0.0
2.48,399305,99.99,0.0,42.78735719130649,0.0,6.124943559748204,17.922890504904668,0.0,0.0,0.0,31.762361443978428,1.391851190572806,0.0
2.57,399306,99.98,0.0,41.97407571879946,0.0,6.003445262763701,17.582529916344644,0.0,0.0,0.0,30.317980327541438,4.101518933921992,0.0
2.63,399307,99.99,0.0,41.19744776751259,0.0,5.896240883071491,17.25877228332413,0.0,0.0,0.0,28.929691681645693,6.707538184356182,0.0
2.65,399308,99.99,0.0,40.444611408192955,0.0,5.7890365033792825,16.94331612807338,0.0,0.0,0.0,27.588146761200985,9.224715869434661,0.0
2.86,399314,99.98,30.98762865962956,41.66395332061087,0.0,23.013206840594187,0.0,0.0,0.0,0.0,4.31444585913055,0.0,0.0
2.84,399315,99.98,28.97647598829579,42.41561059080292,0.0,21.519492483549406,0.0,0.0,0.0,0.0,7.067651288196523,0.0,0.0
2.79,399316,99.98,26.049719600802167,43.5090988480445,0.0,19.34681705512064,0.0,0.0,0.0,0.0,11.073588559350242,0.0,0.0
2.78,399317,99.98,24.742470364435217,43.99804694910197,0.0,18.374830679244614,0.0,0.0,0.0,0.0,12.86387324412489,0.0,0.0
2.75,399318,99.98,22.657222594683887,44.77813860642951,0.0,16.823940653030654,0.0,0.0,0.0,0.0,15.719914869183143,0.0,0.0
2.66,399319,99.98,19.39174575728142,45.997727271758166,0.0,14.401121671986733,0.0,0.0,0.0,0.0,20.188615022302105,0.0,0.0
2.6,399320,99.99,15.951616187894706,47.29001860855631,0.0,11.842510476666014,0.0,0.0,0.0,0.0,24.905056920311562,0.0,0.0
2.5,399321,99.99,12.305078844344788,48.65054304440136,0.0,9.140960108422348,0.0,0.0,0.0,0.0,29.89261242593702,0.0,0.0
2.43,399322,99.99,9.822893047356526,49.578369984598375,0.0,7.297044777716355,0.0,0.0,0.0,0.0,33.29088126622728,0.0,0.0
1.82,410467,100.0,0.0,68.94139615053146,31.054294742889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.09,410471,99.99,0.0,58.922465481010825,25.067026716460788,0.0,15.996947662321118,0.0,0.0,0.0,0.0,0.0,0.0
2.12,410472,99.99,0.0,55.80506957133603,23.20376903188739,0.0,20.977834324175124,0.0,0.0,0.0,0.0,0.0,0.0
2.23,410473,99.99,0.0,52.78639119880092,21.39951450732548,0.0,25.800992908403753,0.0,0.0,0.0,0.0,0.0,0.0
2.34,410594,99.98,0.0,62.17423158286506,17.586047112898594,0.0,0.0,7.525049362471135,0.0,0.0,12.690921459956058,0.0,0.0
2.88,399439,99.98,28.410177736104437,38.97821807205823,0.0,31.64673288514008,0.0,0.0,0.0,0.0,0.9442232541109112,0.0,0.0
2.89,399440,99.99,27.81741694876396,39.280248794138274,0.0,30.98921268969453,0.0,0.0,0.0,0.0,1.9024696258571332,0.0,0.0
2.89,399441,99.98,27.21407114736383,39.57780977123372,0.0,30.317398576956688,0.0,0.0,0.0,0.0,2.870064742693562,0.0,0.0
2.87,399442,99.99,26.610725345963694,39.8860218368053,0.0,29.645584464218842,0.0,0.0,0.0,0.0,3.847008604620198,0.0,0.0
2.87,399443,99.98,25.99679453050391,40.18729165450806,0.0,28.966623392834855,0.0,0.0,0.0,0.0,4.828626839091937,0.0,0.0
2.85,399444,99.98,25.382863715044127,40.49883202221733,0.0,28.27336840415857,0.0,0.0,0.0,0.0,5.824268191198988,0.0,0.0
2.87,399445,99.99,24.758347885524696,40.816934271887774,0.0,27.580113415482288,0.0,0.0,0.0,0.0,6.833932660941348,0.0,0.0
2.87,399446,99.99,24.128539548975436,41.132801649065925,0.0,26.879711468159854,0.0,0.0,0.0,0.0,7.848271503228812,0.0,0.0
2.2,399447,100.0,0.0,53.25544238066706,0.0,0.0,0.0,0.0,0.0,0.0,46.74372545103521,0.0,0.0
2.27,410719,99.99,0.0,66.21503660517851,25.567000861821317,0.0,0.0,8.20323282353335,0.0,0.0,0.0,0.0,0.0
2.28,410720,99.99,0.0,64.31017890025339,21.725584602125824,0.0,0.0,13.94921187376594,0.0,0.0,0.0,0.0,0.0
2.28,399470,99.99,0.0,48.157058272933845,18.632576845733986,0.0,33.19760960125696,0.0,0.0,0.0,0.0,0.0,0.0
2.73,399598,99.99,0.0,47.80728113342789,0.0,0.0,0.0,0.0,24.206101131401347,0.0,27.976119682444576,0.0,0.0
2.44,399932,99.98,0.0,50.58897381536392,3.521557023843723,0.0,0.0,0.0,0.0,11.988404686748737,33.87985220691032,0.0,0.0
2.51,411334,99.98,0.0,49.48032474823893,11.002536627405918,0.0,0.0,0.0,0.0,25.200872970844962,14.294231242926568,0.0,0.0
2.52,411335,99.98,0.0,51.24457345752212,11.822370008618215,0.0,0.0,0.0,0.0,21.55093788057245,15.35998818321017,0.0,0.0
2.49,411336,99.98,0.0,53.00176519935614,12.63909796035622,0.0,0.0,0.0,0.0,17.91583992481324,16.421070750948672,0.0,0.0
2.43,411337,99.99,0.0,54.754481331942955,13.452720482619938,0.0,0.0,0.0,0.0,14.302997670823988,17.477478946142067,0.0,0.0
2.31,411338,99.98,0.0,56.487920813227475,14.260132145935078,0.0,0.0,0.0,0.0,10.704992551348036,18.524538396245255,0.0,0.0
2.53,411339,99.99,0.0,47.61946203035188,5.123958632576846,0.0,0.0,0.0,0.0,22.21860893367108,25.026590606484252,0.0,0.0
2.52,411340,99.98,0.0,49.16701097723267,5.487293881068659,0.0,0.0,0.0,0.0,18.51674387260201,26.807526546168695,0.0,0.0
2.51,411341,99.99,0.0,50.72521101258959,5.850629129560471,0.0,0.0,0.0,0.0,14.814878811532937,28.597811230943343,0.0,0.0
2.48,411342,99.98,0.0,52.284915717768385,6.2325969548980185,0.0,0.0,0.0,0.0,11.105595183207216,30.355375307902264,0.0,0.0
2.38,413170,99.98,14.496176754692634,51.5746395618588,0.0,0.0,0.0,3.7253639436431176,0.0,0.0,30.182423523733434,0.0,0.0
2.48,413826,99.97,0.5239581959527457,47.368747062458745,0.0,7.261309984485618,0.0,0.0,1.2302054386661374,7.915611262847093,35.38967453897875,0.0,0.27977230457081664
2.51,413827,99.96,1.4236843910231172,47.08931117633329,0.0,7.232722149901029,0.0,0.0,1.2241750198491463,8.390399567272786,34.30522010851474,0.0,0.2937609197993575
2.52,413828,99.96,2.392213177481223,46.52485695138026,0.0,7.089782976978084,0.0,0.0,1.200053344581183,9.777671644266606,32.70191032554423,0.0,0.27277799695654625
2.53,413829,99.98,2.14875785410924,46.03076157243859,0.0,7.1398116875011155,0.0,0.0,1.2121141822151646,11.164943721260427,32.01010318886892,0.0,0.27277799695654625
2.55,413830,99.96,2.328703093123315,45.55353328542275,0.0,7.1469586461472625,0.0,0.0,1.2121141822151646,12.381588751351265,31.084577424938416,0.0,0.251795074113735
2.84,414241,99.99,10.219831074593454,42.42603403075072,0.0,27.837403926743587,0.0,0.0,0.0,0.0,19.506156630716994,0.0,0.0
2.64,414351,100.0,23.7104314936192,49.2035906393078,9.502614191324334,17.581518269522267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.53,414811,99.98,19.4076232783709,56.162185073358344,14.6203619649526,0.0,0.0,0.0,9.78736973997618,0.0,0.0,0.0,0.0
2.61,414812,99.98,19.169460462028738,55.47070545626704,14.44024705544384,0.0,0.0,0.0,8.285795454545454,2.611335674341309,0.0,0.0,0.0
2.61,414813,99.98,18.994807730044492,54.968788608745605,14.3098190175237,0.0,2.1998916089855194,0.0,8.213430428741564,1.2908307026573516,0.0,0.0,0.0
2.57,414814,99.99,19.291188123714733,55.81939552011142,14.530304510198219,0.0,0.0,0.0,9.033567387852322,1.313086404427306,0.0,0.0,0.0
2.57,414815,99.98,19.201215504207696,55.557767407512785,14.461985061763862,0.0,1.112398021147395,0.0,8.991354456133386,0.6528339185853272,0.0,0.0,0.0
2.57,414816,99.97,19.111242884700655,55.302217833199975,14.396771042803794,0.0,2.2081930867552764,0.0,8.949141524414449,0.0,0.0,0.0,0.0
2.96,414824,99.99,0.0,43.48073493776696,0.0,13.972304153217898,0.0,0.0,8.496860113140134,0.0,24.919080037946873,0.0,9.120577129008621
2.86,414825,99.98,0.0,43.91095350205451,0.0,14.429709506571324,0.0,0.0,8.713955190551806,0.0,25.741769605885093,0.0,7.183153919855718
2.94,414826,99.98,0.0,44.12085531577239,0.0,12.571500258573034,0.0,1.031210468190489,7.63451022231044,0.0,25.381842919912117,0.0,9.239480358451221
2.59,414827,99.97,0.0,45.51028334966057,0.0,12.97172994275728,0.0,2.647702553462066,7.948092000793965,0.0,26.45694860528593,0.0,4.434391027447444
2.91,414828,99.96,0.0,42.917216343094104,0.0,12.178417533034935,0.0,0.0,7.224441742755062,4.05053772213169,24.601222704879834,0.0,8.987685284337484
2.82,414829,100.0,0.0,42.96476271497936,0.0,12.149829698450345,0.0,0.0,7.230472161572052,4.0653748566449925,24.671338293056387,0.0,8.917742208194781
2.52,415118,100.0,6.351008435790858,46.801172419681855,0.0,5.71756691691781,1.6602955539513355,0.0,2.4121675267963476,5.1929970796560125,30.383421543172886,1.480692755928517,0.0
2.5,415164,99.98,0.2752103655509372,46.85269820890787,0.0,6.203560104855823,0.0,0.0,2.5207150655021833,9.85927588408977,34.267825128153916,0.0,0.0
2.15,415814,100.0,2.2228529525268,54.956555680046534,3.881786842861247,0.0,0.0,0.0,0.0,0.0,38.93752330071233,0.0,0.0
2.48,415831,99.96,1.0902564481440973,46.80052049771048,0.0,5.746154751502398,0.7886403881268843,0.0,2.991087733227471,8.924536409751688,33.61808734438453,0.0,0.0
2.48,416014,100.0,1.058501405965143,46.82009508289464,0.0,5.71756691691781,0.8301477769756678,0.0,3.0152094084954344,8.902280707981735,33.65548232474535,0.0,0.0
2.51,416457,100.0,13.231267574564287,50.08286456070768,0.0,0.0,0.0,0.0,7.236502580389043,0.0,29.448547034152185,0.0,0.0
2.47,416458,100.0,10.58501405965143,49.849563769462705,0.0,0.0,0.0,0.0,9.64867010718539,0.0,29.915984288662536,0.0,0.0
2.44,416724,100.0,0.0,48.01511036421774,1.7732002298190177,0.0,0.0,0.0,0.0,16.58791638587263,33.62276171692963,0.0,0.0
2.46,416725,100.0,2.18580540331802,47.386063955492745,0.8757311117494972,0.0,0.0,0.0,0.0,16.372777935429742,33.1786963251448,0.0,0.0
2.46,416726,100.0,0.0,52.020074619659184,4.394182706118932,0.0,0.0,0.0,0.0,9.339976176124171,34.2444532654284,0.0,0.0
2.45,416727,99.99,0.0,49.28522676253794,2.91289284688308,0.0,0.0,0.0,0.0,14.696181735426514,33.09455761933293,0.0,0.0
2.73,407751,99.96,0.0,43.15134333770503,0.0,4.159529932057707,4.648827551063739,0.8221813192329575,0.0,5.54166974071863,29.242874642167628,12.393398367121685,0.0
2.69,407752,99.96,0.0,44.0850773927314,0.0,2.1440875938441786,5.02239405070279,1.1008868511763328,0.0,4.428884652220913,30.748022601690963,12.4304156860199,0.0
2.65,407753,99.96,0.0,43.882047828457694,0.0,3.9880029245501722,4.432989129050066,0.9336635320103075,0.0,3.9392592132819177,30.34602656281206,12.437819149799543,0.0
2.72,407754,99.97,0.0,42.99421739630981,0.0,3.4519810260891277,4.607320162214956,0.4180582979150631,0.0,6.810244741606027,29.420500798881562,12.267539482867763,0.0
2.71,407755,99.96,0.0,43.52780284522551,0.0,3.1732496388893847,3.453414752218778,0.6131521702754259,0.0,6.869593279659239,29.944030523933158,12.3785914395624,0.0
2.7,407756,99.97,0.0,43.69918723825463,0.0,2.6229338231360453,4.648827551063739,0.8221813192329575,0.0,5.534251173461978,30.271236602090404,12.37118797578276,0.0
2.73,407757,99.98,0.0,43.00257245036117,0.0,4.1809708079961485,4.607320162214956,0.4180582979150631,0.0,6.112899419480792,29.383105818520733,12.274942946647405,0.0
2.74,407758,99.96,0.0,43.137989676301714,0.0,4.859931879380138,4.150738884878339,0.4598641277065694,0.0,5.578762577001887,29.453221406697285,12.319363729325262,0.0
2.73,407760,99.98,0.0,44.00304448402678,0.0,4.238146477165326,0.0,0.8407616880291825,0.0,8.442329538069346,29.81782246521536,12.637712671849894,0.0
2.73,407761,99.98,0.0,44.87951704514093,0.0,4.323909980919094,0.0,1.73726448244704,0.0,5.7642267584181734,30.392770288263094,12.882026976578096,0.0
2.74,407762,99.98,0.0,42.34999616645686,0.0,4.080913386950087,4.565812773366173,0.0,0.0,8.123331146033333,28.695973054390517,12.163890989952767,0.0
2.72,407763,99.97,0.0,41.530332214185385,0.0,3.9951498831963197,9.065213724574292,0.0,0.0,5.33394985753239,28.125699603887888,11.919576685224563,0.0
2.72,407764,99.98,0.0,43.16286235542856,0.0,4.159529932057707,0.0,0.0,0.0,11.016572376127398,29.24754901471273,12.393398367121685,0.0
2.83,407765,99.96,0.0,41.99401661432628,0.0,0.435964477414983,4.308466962503716,0.5899267092801446,0.0,9.710904538956743,27.67695983955795,15.243731922284082,0.0
2.36,416841,99.99,0.0,55.78914426384396,21.585840275782825,0.0,0.0,0.0,0.0,22.611792998273607,0.0,0.0,0.0
2.55,416970,99.97,0.0,44.42091304063022,0.0,6.353646236424916,9.305956579897236,0.0,0.0,5.467484068152116,32.97769830570534,1.443675437030304,0.0
2.62,416975,99.99,0.0,43.55491101290837,0.0,6.232147939440413,9.123324068962589,0.0,0.0,5.363624126558996,31.458527228546696,4.256991673294486,0.0
2.32,417005,100.0,2.6462535149128574,63.1996163827699,20.185291582878484,0.0,0.0,9.290184398112514,0.0,0.0,4.674372545103521,0.0,0.0
2.5,417048,99.91,0.20640777416320288,46.48320027930355,0.0,6.996872514578169,0.0747132999278101,0.0,1.984007790789996,10.15601857435583,33.87517783436522,0.0,0.1328918446711379
2.5,417052,99.99,0.0,46.40218712202378,0.0,6.68240633414769,0.0,0.0,0.0,12.262891675244841,34.64177493176219,0.0,0.0
2.45,417055,99.97,0.0,50.583648271125845,3.521557023843723,0.0,0.0,0.0,0.0,11.988404686748737,33.87517783436522,0.0,0.0
2.4,417067,99.97,1.77828236202144,48.24123067240081,0.0,0.6575201954455482,1.2867290543122851,0.0,1.5980609865025803,9.844438749576469,36.562942047799744,0.0,0.0
2.2,417068,100.0,0.0,53.25544238066706,0.0,0.0,0.0,0.0,0.0,0.0,46.74372545103521,0.0,0.0
2.69,417069,99.98,7.589455080770075,46.963162584529165,1.5558201666187876,16.65956060416927,0.0,0.0,1.8573689956331878,0.0,25.353796684641498,0.0,0.0
2.63,417070,99.98,7.827617897112232,47.195113919316825,1.6055070382074117,17.188435543984166,0.0,0.0,0.0,0.0,26.162463134944407,0.0,0.0
2.7,417071,99.98,7.504774968292864,46.593229865343616,1.5402930192473427,18.346242844660022,0.0,0.0,0.9166236601826121,0.0,25.07800870448039,0.0,0.0
2.62,417072,99.97,7.91759051661927,47.583561740115016,1.624139615053146,15.415989799739645,0.0,0.0,0.9708974295355299,0.0,26.45694860528593,0.0,0.0
2.23,417074,99.99,0.0,49.95311523095235,0.0,0.0,7.54604329270882,0.0,0.0,0.0,42.49004643499101,0.0,0.0
2.53,417205,99.98,12.601459238015027,57.29859190256286,16.834533180120655,0.0,0.0,0.0,13.242799722111949,0.0,0.0,0.0,0.0
2.53,417206,99.98,19.4076232783709,56.162185073358344,14.6203619649526,0.0,0.0,0.0,9.78736973997618,0.0,0.0,0.0,0.0
2.6,417207,99.98,13.204805039415158,54.81786269571943,14.111071531169204,0.0,0.0,0.0,17.84400927947598,0.0,0.0,0.0,0.0
2.38,417208,99.98,11.796998169481517,60.619878784370314,20.48030738293594,0.0,0.0,0.0,7.07971169114728,0.0,0.0,0.0,0.0
2.37,417236,99.99,0.0,67.00808569009075,27.166297041080153,0.0,0.0,5.811010341019377,0.0,0.0,0.0,0.0,0.0
2.85,417389,99.98,0.0,64.25877916565885,23.685110600402183,0.0,0.0,7.599370837656036,4.4323578304882885,0.0,0.0,0.0,0.0
2.95,417391,99.99,0.0,62.463626534040685,23.020548692904338,7.111223852916526,0.0,7.390341688698505,0.0,0.0,0.0,0.0,0.0
2.87,417406,100.0,14.766094613213744,42.568296598024396,0.0,24.29965939690069,0.0,0.0,2.472471714966256,0.0,15.892866653351971,0.0,0.0
2.89,417412,100.0,15.877521089477145,41.968705589096956,0.0,25.65758153966867,0.0,0.0,2.472471714966256,0.0,14.023117635310564,0.0,0.0
2.13,417475,99.99,0.0,66.21503660517851,25.567000861821317,0.0,0.0,8.20323282353335,0.0,0.0,0.0,0.0,0.0
2.39,77372,99.98,11.246577438379644,48.50640720977833,0.0,1.5151552329832196,0.0,0.0,0.0,7.841425590280578,30.869556287863656,0.0,0.0
2.52,77373,99.99,19.259433081535775,45.67981639308279,0.0,9.534042833960449,0.0,0.0,0.0,5.467484068152116,20.048383845949,0.0,0.0
2.7,77374,99.98,19.312358151834033,46.02379131308453,0.0,14.265329457709937,0.0,0.0,0.0,0.0816042398231659,20.29612559083949,0.0,0.0
2.51,417688,100.0,13.231267574564287,50.08286456070768,0.0,0.0,0.0,0.0,7.236502580389043,0.0,29.448547034152185,0.0,0.0
2.85,417958,99.98,0.0,64.25877916565885,23.685110600402183,0.0,0.0,7.599370837656036,4.4323578304882885,0.0,0.0,0.0,0.0
1.88,417975,99.99,0.0,68.16682691938789,30.498422866992243,0.0,0.0,0.0,0.0,1.3205049716839574,0.0,0.0,0.0
1.95,417976,99.99,0.0,67.00668871926896,29.663062338408505,0.0,0.0,0.0,0.0,3.316099563723196,0.0,0.0,0.0
2.06,417977,99.99,0.0,64.8977386082721,28.144507325481182,0.0,0.0,0.0,0.0,6.943778952225753,0.0,0.0,0.0
2.12,417978,99.99,0.0,63.793666566523235,27.3495173800632,0.0,0.0,0.0,0.0,8.842932169928524,0.0,0.0,0.0
2.17,417979,99.99,0.0,61.88741718194122,25.976917552427466,0.0,0.0,0.0,0.0,12.121938897368462,0.0,0.0,0.0
2.21,417980,99.99,0.0,61.08523983910806,25.399307670209712,0.0,0.0,0.0,0.0,13.501792407105631,0.0,0.0,0.0
2.21,417981,99.99,0.0,60.283062496274894,24.821697787991962,0.0,0.0,0.0,0.0,14.8816459168428,0.0,0.0,0.0
2.29,417982,99.99,0.0,58.2517424507135,23.35904050560184,0.0,0.0,0.0,0.0,18.37579109472563,0.0,0.0,0.0
2.2,418097,100.0,0.0,53.25544238066706,0.0,0.0,0.0,0.0,0.0,0.0,46.74372545103521,0.0,0.0
1.6,418109,99.99,0.0,64.31017890025339,21.725584602125824,0.0,0.0,13.94921187376594,0.0,0.0,0.0,0.0,0.0
2.35,408585,99.99,0.0,53.30724707072693,0.0,0.0,0.0,9.248378568321007,0.0,0.0,37.432375341188994,0.0,0.0
2.66,418598,99.97,7.578870066710424,46.94841131140328,1.5527147371444987,16.63097276958468,0.0,0.0,1.9417948590710599,0.0,25.31640170428067,0.0,0.0
2.69,418599,99.98,7.345999757398093,46.72839922281524,1.5061332950301638,16.10924478841593,0.0,0.0,3.7629813418023024,0.0,24.526432744158175,0.0,0.0
2.63,418600,99.97,7.838202911171884,47.18698344197866,1.6024016087331228,17.188435543984166,0.0,0.0,0.0,0.0,26.153114389854203,0.0,0.0
2.7,418601,99.98,7.39892482769635,46.45074391655099,1.496817006607297,18.103246250691015,0.0,0.0,1.8814906709011512,0.0,24.647966430330865,0.0,0.0
2.62,418602,99.96,7.785277840873627,47.45899279730173,1.5930853203102557,15.101523619309164,0.0,0.0,1.984007790789996,0.0,26.036255076226613,0.0,0.0
2.64,418603,99.97,7.446557390964781,47.41405131701147,2.1831169204251655,16.273624837277318,0.0,0.0,1.9056123461691148,0.0,24.74612825377804,0.0,0.0
2.69,418604,99.97,7.742937784635021,46.44338327628337,0.8695202528009193,17.002614619184335,0.0,0.0,1.9960686284239777,0.0,25.91472139005392,0.0,0.0
2.64,418605,99.97,9.711750399730187,46.935560261534775,1.4657627118644068,15.887689070385365,0.0,0.0,1.839277739182215,0.0,24.129111077824376,0.0,0.0
2.67,418606,99.97,5.22370443843798,46.94319904440466,1.6303504740017238,17.4957547657685,0.0,0.0,2.032251141325923,0.0,26.643923507090072,0.0,0.0
2.67,418607,99.97,7.298367194129661,47.18296288881224,1.496817006607297,16.009187367369865,0.0,0.0,1.8754602520841601,0.0,26.106370664403165,0.0,0.0
2.67,418608,99.98,7.891127981470141,46.680408965547784,1.5961907497845447,17.324227758260964,0.0,0.0,2.0262207225089317,0.0,24.460991528526726,0.0,0.0
1.92,421638,99.99,0.0,68.16682691938789,30.498422866992243,0.0,0.0,0.0,0.0,1.3205049716839574,0.0,0.0,0.0
1.92,421639,99.99,0.0,67.78298937362364,30.222039643780523,0.0,0.0,0.0,0.0,1.9807574575259361,0.0,0.0,0.0
1.97,421640,99.99,0.0,67.00668871926896,29.663062338408505,0.0,0.0,0.0,0.0,3.316099563723196,0.0,0.0,0.0
2.02,421641,99.99,0.0,65.83792495632387,28.82149095087619,0.0,0.0,0.0,0.0,5.326531290275738,0.0,0.0,0.0
2.06,421642,99.99,0.0,65.05299873914304,28.256302786555587,0.0,0.0,0.0,0.0,6.676710530986301,0.0,0.0,0.0
2.1,421643,99.99,0.0,64.06968457696046,27.548264866417696,0.0,0.0,0.0,0.0,8.36814386550283,0.0,0.0,0.0
2.13,421644,99.99,0.0,63.0820576333648,26.837121516805517,0.0,0.0,0.0,0.0,10.066995767276012,0.0,0.0,0.0
2.21,421645,99.99,0.0,61.08523983910806,25.399307670209712,0.0,0.0,0.0,0.0,13.501792407105631,0.0,0.0,0.0
2.29,421646,99.99,0.0,59.06685813778591,23.94596667624246,0.0,0.0,0.0,0.0,16.973681883218507,0.0,0.0,0.0
